Title,Joy,Love,Anger,Surprise,Sadness,Fear,Protagonist Roles,Time Period,Dominant Time of Day,Genres
Blade Trinity,0.6838997920904046,0.5175201740367038,0.1151940564865677,0.4949142869751113,0.4137816585461915,0.2491690149015232,Spouse/Lover/Ex,Past,Daytime,"['Horror', 'Fantasy', 'Action', 'Thriller']"
Blade,0.9585810897748512,0.867191215362004,0.3853548590862382,0.0939522077540525,0.0933644344723344,0.0229287797502604,Realist,Past,Daytime,"['Horror', 'Action', 'Sci-Fi']"
Blood and Wine,0.8678421424197413,0.6278960487157448,0.1373657392038843,0.488843171251538,0.1000972820072636,0.4396035425083186,Law Person/Outlaw,Past,Daytime,"['Crime', 'Drama', 'Thriller']"
Blood Simple,0.7684977426046515,0.8644176881701897,0.2904037973329743,0.1844538836883957,0.3629542463983565,0.0706935597044977,Monster/Killer/Victim,Present,Daytime,"['Drama', 'Thriller']"
Blow,0.6831224480911224,0.5483919754353095,0.2799701647780842,0.4794960451850661,0.2761100218450255,0.1651140820693322,Comedian,Past,Daytime,"['Crime', 'Drama']"
Blue Valentine,0.5262691310445361,0.803943435154151,0.486870228615411,0.2146727094275245,0.0339068365024586,0.1655525946730319,Fighter,Present,Daytime,"['Drama', 'Romance']"
Blue Velvet,0.5873713581493432,0.8573519276865145,0.3502898567955533,0.1522909970684259,0.437134446026727,0.4021801746909925,Child,Present,Nighttime,"['Crime', 'Drama', 'Thriller']"
Body Heat,0.7607723846656363,0.7551046533597534,0.001830799943949,0.3322266440279319,0.4108067759547343,0.3048498457235818,Comedian,Past,Nighttime,"['Crime', 'Thriller']"
Body of Evidence,0.9368518929748064,0.8505090663431827,0.1871296714296373,0.486487326585204,0.201959337496606,0.4496636928055477,Monster/Killer/Victim,Present,Daytime,"['Romance', 'Thriller']"
Bodyguard,0.5058782009831919,0.7140740701440431,0.0684563890230585,0.215747535743788,0.3978332741270844,0.0544580515891834,Traveller/Explorer,Past,Daytime,"['Drama', 'Romance', 'Thriller']"
Bones,0.952903913326401,0.6175770343604581,0.3815661488892088,0.0036118066076286,0.3864105399943107,0.3279254245997496,Creature/Royalty/Knight/Sorcerer,Past,Nighttime,['Horror']
Bonfire of the Vanities,0.8068416708859658,0.9312463165844448,0.1148536360167674,0.2445438945597896,0.4775531535114892,0.1881412463157591,Fighter,Future,Daytime,"['Comedy', 'Drama']"
Bonnie and Clyde,0.8449804990846901,0.624227938208376,0.4226564286376911,0.3259971779274201,0.2546525297045282,0.4119073842309588,Child,Future,Daytime,"['Crime', 'Drama', 'Romance']"
Boogie Nights,0.7469125212520744,0.6842466856427676,0.4116498032555425,0.2642748048910476,0.4930576099783349,0.315838713945633,Soldier,Past,Daytime,['Drama']
Boondock Saints 2 All Saints Day,0.0467074726523676,0.4001429434393537,0.0972832745794826,0.0549073736587032,0.744941976417407,0.8374089789453776,Law Person/Outlaw,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Bottle Rocket,0.7023411560661539,0.5272314944299576,0.3881522428193325,0.007472787741945,0.2066061446191764,0.1443362779045775,Monster/Killer/Victim,Past,Daytime,"['Crime', 'Comedy']"
Bound,0.2464971881878809,0.0847976548568177,0.3250309824976058,0.2436365448079946,0.8117788528307832,0.7913723971521669,Traveller/Explorer,Present,Daytime,"['Crime', 'Drama', 'Thriller']"
Boyhood,0.5096194909113076,0.9679198532008726,0.0982090120195519,0.2011807710162389,0.4117492282293472,0.2694263573350202,Soldier,Past,Daytime,['Drama']
Braveheart,0.9289807081354422,0.7592322163382443,0.314122867149212,0.2463011068904265,0.0765379284586534,0.0909227601160566,Law Person/Outlaw,Past,Nighttime,"['Drama', 'War', 'Action']"
Brazil,0.7999400512198465,0.5744997703565919,0.4185174586283693,0.4747268542413443,0.2348891196400468,0.0743239121839687,Monster/Killer/Victim,Future,Daytime,"['Fantasy', 'Comedy', 'Sci-Fi']"
Break,0.7468833062936077,0.5096534843729636,0.3937623643695296,0.1666194226552345,0.4070989959788125,0.0575064104153595,Realist,Past,Daytime,['Drama']
Breakdown,0.1545986209896492,0.4807276169130541,0.1603292833280387,0.4748308798286793,0.9071777447153582,0.6740144816273175,Monster/Killer/Victim,Past,Daytime,"['Action', 'Thriller']"
Breaking Away,0.8068927045674317,0.9046641887615414,0.4127287753926194,0.2850413043935122,0.2857368237001144,0.2108512635819367,Traveller/Explorer,Future,Daytime,"['Comedy', 'Drama']"
Brick,0.8986909477560815,0.962419635148252,0.0920930897356075,0.0292592488824278,0.1997000907701154,0.4113349442097309,Creature/Royalty/Knight/Sorcerer,Past,Daytime,['Drama']
Bridesmaids,0.622920476786927,0.7184865392313985,0.0761772234825347,0.0339302403723257,0.313993169461187,0.0442734621329104,Law Person/Outlaw,Past,Daytime,['Comedy']
Bringing Out the Dead,0.7497017619362557,0.6212615669963717,0.0761678856954828,0.3347673955911778,0.1980030080072345,0.2911184527998975,Realist,Present,Nighttime,['Drama']
Broadcast News,0.73775224404097,0.8547412166691044,0.1430963750590488,0.4685019712875806,0.1786002611628576,0.2643805160135773,Realist,Past,Daytime,"['Comedy', 'Drama', 'Romance']"
Broken Arrow,0.7236032668360894,0.5181454096304692,0.4573578290604165,0.4271530714119459,0.4685321043692421,0.0933632541130443,Detective/Spy,Past,Daytime,"['Adventure', 'Action', 'Thriller']"
Broken Embraces,0.8909990308074255,0.8563372812282284,0.1507754288392501,0.1522908553100443,0.1639855417735586,0.1465995797336183,Detective/Spy,Past,Daytime,"['Drama', 'Romance', 'Thriller']"
Bruce Almighty,0.6789293501349958,0.9994253169888704,0.2075210593132345,0.3903365188133825,0.3178304409601325,0.1596169129915912,Soldier,Future,Daytime,"['Fantasy', 'Comedy', 'Romance']"
Buffy the Vampire Slayer,0.6935782912662427,0.6373240040051528,0.4601186449946221,0.0763059170232013,0.1078623973151371,0.3771585564569207,Creature/Royalty/Knight/Sorcerer,Past,Nighttime,"['Horror', 'Comedy', 'Action']"
Bull Durham,0.9911736842712824,0.910480153198013,0.1348789699728128,0.1462241786595742,0.4440197150393402,0.2585469776267488,Superhuman/Scientist/Alien/Robot,Past,Nighttime,"['Comedy', 'Drama', 'Romance']"
Buried,0.7114451476704061,0.6410800010400615,0.0830950859191101,0.3692734362386956,0.4233662065017152,0.3997184742749766,Realist,Past,Daytime,"['Drama', 'Thriller']"
Burlesque,0.9351020852817408,0.5069380649905246,0.4709199237267553,0.1012033710105535,0.0570652893196201,0.4530109878078207,Comedian,Past,Nighttime,"['Drama', 'Romance']"
Burn After Reading,0.6305217407873368,0.7265513955474681,0.3287166259486696,0.0097499262633652,0.1199472064718944,0.3517679158621213,Traveller/Explorer,Present,Daytime,"['Crime', 'Comedy']"
Burning Annie,0.7264862357064594,0.9060642976625508,0.4004999731624896,0.192984803143525,0.2128900190359992,0.1657471166591909,Monster/Killer/Victim,Present,Daytime,"['Comedy', 'Drama', 'Romance']"
Cable Guy,0.6336356646100454,0.6102133033302071,0.1773873273823656,0.1885281873334356,0.2694838237575881,0.0917092352490885,Law Person/Outlaw,Past,Nighttime,"['Comedy', 'Drama', 'Thriller']"
Candle to Water,0.8980997154330082,0.6204881871965344,0.4260357852443118,0.394004060083911,0.3736833257293639,0.1393404497979949,Detective/Spy,Present,Daytime,['Drama']
Capote,0.6955149932136553,0.7101696363393089,0.3655283713745313,0.1662888822133157,0.2748012263342641,0.3423763307073286,Realist,Past,Daytime,"['Crime', 'Drama']"
Carrie,0.9194271853225344,0.8512934895534794,0.4603188747959469,0.1981515244223357,0.2717456917392016,0.4592705794559398,Detective/Spy,Past,Daytime,"['Horror', 'Thriller']"
Cars 2,0.6003253039128469,0.6366759159040992,0.3613604189405706,0.1860027746406873,0.4903150816765398,0.2068161252439318,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Action', 'Adventure']"
Case 39,0.0188608628810837,0.4332482199480922,0.3917928578612248,0.272175900700734,0.6071797663235832,0.5659407805590617,Realist,Present,Daytime,"['Horror', 'Thriller']"
Casino,0.866657429439393,0.8650003036477989,0.1759531692564901,0.2186990241972564,0.0017688593782994,0.3696621653371307,Realist,Past,Daytime,['Crime']
Cast Away,0.7645557097674022,0.5824082336841384,0.1780062473381591,0.1337264989613357,0.1068756745648268,0.0909152266507775,Spouse/Lover/Ex,Past,Daytime,"['Drama', 'Adventure']"
Catch Me If You Can,0.6011541759450383,0.5511319139463967,0.0459274920891563,0.4309192250452546,0.1509846359463158,0.4188686912013177,Child,Past,Daytime,"['Crime', 'Drama']"
Catwoman,0.8894577641770973,0.8550076223875758,0.373106662920312,0.4395925333663092,0.2707782984528535,0.3371035526000093,Traveller/Explorer,Present,Nighttime,"['Crime', 'Action']"
Cecil B. Demented,0.553714556107451,0.9209539245937232,0.1966716450445954,0.0182061686123126,0.2007409181634051,0.1084424682724246,Realist,Past,Nighttime,"['Crime', 'Comedy', 'Thriller']"
Cedar Rapids,0.5608871566985281,0.7350826916148618,0.0068208916737851,0.2284575286111308,0.128661215964173,0.122363747441701,Realist,Past,Daytime,['Comedy']
Cellular,0.9883592081377894,0.9982399354414548,0.4414141627315212,0.1826315279266431,0.0678215161477271,0.3335865920208092,Traveller/Explorer,Future,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Changeling,0.9142637387818762,0.7102154970680532,0.2121219058400186,0.4267200576008444,0.166843004843604,0.1793752690606798,Monster/Killer/Victim,Past,Daytime,"['Crime', 'Drama']"
Chaos,0.7659216006096541,0.5740472888142052,0.0649796356413431,0.2366076859655408,0.2398069622594084,0.2741365687166094,Law Person/Outlaw,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Charade,0.831710612610237,0.7009460654524582,0.2899093209214416,0.1314200909389081,0.0609424946650999,0.4738020647404093,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Comedy', 'Romance', 'Thriller']"
Charlies Angels,0.7061540132878066,0.604924659190063,0.4456001549559655,0.2296865263583717,0.1273422272695204,0.1698609952166306,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Comedy', 'Action']"
Chasing Amy,0.6724759837860177,0.6329582592371389,0.1001274448662599,0.2707711721578355,0.1774039101708172,0.3606070244503406,Realist,Present,Daytime,"['Comedy', 'Romance']"
Chasing Sleep,0.8003795012968962,0.8057752455522225,0.3714031902652189,0.2102693077977966,0.4672340621600574,0.1622301636240887,Law Person/Outlaw,Future,Daytime,"['Horror', 'Thriller']"
Cherry Falls,0.4209953064815621,0.4893023793103068,0.1569050964386635,0.3650102175965347,0.796508604505096,0.8766325853815926,Fighter,Past,Daytime,"['Horror', 'Comedy', 'Thriller']"
Chinatown,0.591735210373625,0.9860468938366648,0.3085366171250507,0.0568455061256816,0.3154597652336399,0.4225254586112952,Creature/Royalty/Knight/Sorcerer,Past,Daytime,"['Crime', 'Thriller']"
Christ Complex,0.6651561427035242,0.8552523986901102,0.1574763734057235,0.1018923311116559,0.2379384798262445,0.0260552658945209,Comedian,Present,Daytime,"['Fantasy', 'Comedy']"
Chronicle,0.1877985156303621,0.0241593440734651,0.451630938521451,0.2272094865920378,0.6067786161375154,0.7177502221900729,Realist,Past,Daytime,"['Drama', 'Sci-Fi', 'Thriller']"
Chronicles of Narnia The Lion the Witch and the Wardrobe,0.8571826948973245,0.6081902422746194,0.3212656842472713,0.3328351097033158,0.4899892923778485,0.3397505128507351,Law Person/Outlaw,Present,Daytime,"['Fantasy', 'Drama', 'Family', 'Action', 'Adventure']"
Cinema Paradiso,0.948190213846844,0.9174245989152991,0.4920335282123689,0.2743702911242239,0.1807185391652784,0.1124096765245294,Realist,Past,Daytime,"['Drama', 'Romance']"
Cirque du Freak The Vampires Assistant,0.0953658003937623,0.2333695151588323,0.1289735250137211,0.4569302379434641,0.952109074869442,0.5106277506189161,Child,Past,Daytime,"['Fantasy', 'Adventure', 'Action', 'Thriller']"
Citizen Kane,0.6378643440218774,0.5146886864985941,0.3251840013202845,0.130417196598703,0.1437634096081659,0.0381391411182083,Fighter,Past,Daytime,['Drama']
City of Joy,0.8879075861999497,0.5195943201819698,0.0674708595789169,0.020025684755519,0.4697007744046769,0.3170969062986058,Realist,Past,Daytime,['Drama']
Clash of the Titans,0.8026788592360522,0.8395757166379252,0.1168452640533554,0.2348835739830105,0.1874249960409573,0.0012153178165899,Law Person/Outlaw,Past,Daytime,"['Fantasy', 'Drama', 'Action', 'Adventure']"
Clerks,0.7358768578369772,0.9417189658039944,0.0093233190468809,0.3820915841610765,0.3441951900301341,0.0625985552031005,Fighter,Present,Daytime,"['Comedy', 'Drama']"
Cliffhanger,0.6844838595501905,0.7005678006748124,0.2680993376696995,0.4311049872716586,0.0557337375446133,0.2480061464889176,Realist,Future,Daytime,"['Adventure', 'Action', 'Thriller']"
Clueless,0.3509302450533775,0.1816396550419954,0.5833063333756994,0.9818403065015788,0.4575558426615089,0.1341154474570676,Realist,Present,Nighttime,"['Comedy', 'Romance']"
Cobb,0.5713239523928852,0.9147311320289876,0.0062585241077759,0.4421864037552259,0.2551858150774566,0.2385740406244932,Realist,Past,Daytime,['Drama']
Coco,0.8413036436152015,0.7406412882013216,0.0932744426696918,0.1997147755988493,0.2026977393824052,0.1407254666351776,Realist,Past,Nighttime,"['Comedy', 'Adventure']"
Code of Silence,0.2823578526411858,0.2058221013470062,0.0231930024508872,0.1738319694126028,0.5975408501168513,0.7189807072628129,Detective/Spy,Past,Daytime,"['Drama', 'Action']"
Cold Mountain,0.4276214069067531,0.1370949566190791,0.3299224690826439,0.4458311002765924,0.6013667228997789,0.824204562333301,Detective/Spy,Past,Daytime,"['Drama', 'War', 'Romance']"
Collateral Damage,0.9074888037070457,0.7300547233910206,0.2829054273351384,0.4748043203356118,0.3391321224158907,0.1958723960537965,Child,Past,Daytime,"['Action', 'Thriller']"
Collateral,0.3226566117406571,0.4630298323050648,0.1822203541233475,0.0065580370344529,0.79195255052052,0.8343182743014571,Spouse/Lover/Ex,Present,Nighttime,"['Crime', 'Action', 'Thriller']"
Colombiana,0.7203840561708373,0.9417067202991342,0.451263183118201,0.0655320104703723,0.3080058302361411,0.4065678881836339,Child,Past,Daytime,"['Crime', 'Drama', 'Action']"
Color of Night,0.7068802283699225,0.9486061681025556,0.1105638110530031,0.4447274351609076,0.1783435187246891,0.1515189578087417,Law Person/Outlaw,Present,Daytime,"['Romance', 'Thriller']"
Commando,0.2645052420169073,0.1129664085992238,0.6498006679795563,0.5855222291584787,0.4899162452780361,0.2395850518558391,Realist,Present,Nighttime,"['Action', 'Thriller']"
Conan the Barbarian,0.4186450134866756,0.1707433499294547,0.8728574869558705,0.723318019738118,0.1767837826864731,0.3781541866046496,Realist,Present,Nighttime,"['Fantasy', 'Action', 'Adventure']"
Confessions of a Dangerous Mind,0.6888986983616265,0.6939934172816493,0.3021228471275436,0.0160142495278689,0.1388251941486173,0.3648133389385705,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Crime', 'Drama']"
Confidence,0.9352879351169544,0.7539281786491984,0.2534246696385568,0.2052164636701949,0.1806643211433578,0.0334915957383162,Comedian,Past,Daytime,"['Crime', 'Drama']"
Constantine,0.7614841310880922,0.7399988882461082,0.4143135143422338,0.3718256975050947,0.3793536696216436,0.2877497724997051,Child,Past,Daytime,"['Horror', 'Fantasy', 'Drama', 'Thriller', 'Action']"
Copycat,0.6066342559046484,0.7735049306459689,0.2036462655770686,0.2851781150361068,0.1082638634731877,0.2694107600989522,Monster/Killer/Victim,Past,Nighttime,"['Horror', 'Crime', 'Thriller']"
Coraline,0.94072316566261,0.6821888732217471,0.2803083589818859,0.4646720818628913,0.0962522727994308,0.3598792748378119,Realist,Present,Nighttime,"['Fantasy', 'Family', 'Adventure']"
Coriolanus,0.6769907861910138,0.6116437357530025,0.2260189431979032,0.1270131925841019,0.2765680272569796,0.0174131960464712,Fighter,Past,Daytime,"['Drama', 'War', 'Thriller']"
Cradle 2 the Grave,0.7396120623913331,0.9222051641720784,0.2354091790120362,0.2996594702394366,0.2500718429748485,0.2177550345435145,Monster/Killer/Victim,Past,Daytime,"['Crime', 'Drama', 'Thriller', 'Comedy', 'Action']"
Crank,0.4336644183737664,0.4029474901796092,0.0330574274760203,0.3743003416405331,0.5197507345517853,0.910088439746682,Realist,Past,Daytime,"['Crime', 'Drama', 'Action', 'Thriller']"
Crash,0.8186589985424257,0.656353175062685,0.0404957285053098,0.1778094791264796,0.077013911028085,0.190027974502431,Traveller/Explorer,Past,Daytime,"['Drama', 'Romance', 'Thriller']"
Crazy Stupid Love,0.5559004134229717,0.9512965923328434,0.1225097494486204,0.1146730527950673,0.2931784164175747,0.2981874798541888,Comedian,Past,Nighttime,"['Comedy', 'Drama', 'Romance']"
Crazylove,0.6699672699239012,0.5856921442904142,0.0328796354105456,0.0317971628731628,0.2684566937829513,0.469558656729057,Detective/Spy,Past,Daytime,"['Drama', 'Romance']"
Creation,0.6148026598292626,0.6446606557893542,0.2608428806409242,0.4911551858062922,0.2813371768251603,0.1325617541797545,Spouse/Lover/Ex,Past,Daytime,['Drama']
Crime Spree,0.7576434516612204,0.8154887065562026,0.4058974882295778,0.4293455783898466,0.4275792189042701,0.1899277423278982,Detective/Spy,Past,Daytime,"['Crime', 'Comedy']"
Crouching Tiger Hidden Dragon,0.7606236940657263,0.7327404680026433,0.2998825416520672,0.4438755284357797,0.160947131930495,0.4298468595574142,Comedian,Future,Daytime,"['Romance', 'Fantasy', 'Drama', 'Action', 'Adventure']"
Croupier,0.698149385195822,0.90635196583335,0.4382179607417842,0.4462130719790084,0.0678204109717695,0.1202349420609467,Traveller/Explorer,Future,Nighttime,"['Crime', 'Drama']"
Cruel Intentions,0.7272371120960801,0.8090217292935449,0.4704757883665765,0.4070750202677396,0.2695372878925545,0.3564604352592594,Traveller/Explorer,Past,Daytime,"['Drama', 'Romance']"
Crying Game,0.0221446902120319,0.3737750920523549,0.4865065372359654,0.2540343914399962,0.5045765469472537,0.6261673172412197,Soldier,Present,Daytime,"['Drama', 'Romance', 'Action']"
Cube,0.8150069202841378,0.9754918088642688,0.2483383412953678,0.1709629346043702,0.1087028405855916,0.3159526567776389,Realist,Future,Daytime,"['Horror', 'Sci-Fi', 'Thriller']"
Custody,0.5364728621934653,0.6649062746525602,0.1864319794970357,0.2961911062033083,0.4261281737605763,0.1291222327968792,Creature/Royalty/Knight/Sorcerer,Past,Daytime,['Comedy']
Dallas Buyers Club,0.8213314462374411,0.6992549271789543,0.3891848371546468,0.209101714408414,0.0340500954676739,0.0105188798245157,Superhuman/Scientist/Alien/Robot,Past,Daytime,['Drama']
Dances with Wolves,0.918647438073298,0.6700905211210387,0.4491014345733244,0.4437431911263997,0.2007644470126202,0.1597534551555882,Realist,Past,Daytime,"['Drama', 'Adventure']"
Dark City,0.3693124866109379,0.3079538285449549,0.1802449025586193,0.4697806490716189,0.8930995095970833,0.8178300398833225,Traveller/Explorer,Past,Nighttime,"['Sci-Fi', 'Thriller']"
Dark Star,0.5239012486916512,0.7423159011236228,0.2754101401401914,0.0504914425142571,0.3950320035521881,0.0842824718651992,Realist,Past,Daytime,"['Comedy', 'Sci-Fi', 'Thriller']"
Darkman,0.993022342226698,0.8894341906507589,0.2296012135327358,0.2877991637715252,0.2443563228902054,0.1331280852109581,Superhuman/Scientist/Alien/Robot,Past,Daytime,"['Crime', 'Action', 'Sci-Fi', 'Thriller']"
